step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],policy[29],policy[30],policy[31],policy[32],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31],critic[32],critic[33],critic[34],critic[35]
1364,0.6303655505180359,0.5,0.0,0.0,-5.204422950744629,-1.2442855222616345e-05,-0.002541345078498125,0.0,-0.2930086851119995,0.0,-9.807033657383002e-11,-1.3130441178788033e-10,9.92697525024414,-3.0829837322235107,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.055124301463365555,0.0,34.81587600708008,0.15000000596046448,-7.751753128282246e-10,-7.850955996424602e-10,1.8096512136023257e-11,3.692491191281677e-12,-4.708190087798769e-11,230.09262084960938,1.3908767367010189e-11,0.16870088875293732,0.41543734073638916,0.13175655901432037,0.13740207254886627,-0.014878321439027786,-1.0020314455032349,-2.6260881423950195,0.0,0.0,0.3794282376766205,-8.036429405212402,0.13460169732570648,-0.4681885242462158,-0.6786718964576721,0.059391431510448456,0.7610619068145752,-0.0989895761013031,-0.09182313084602356,0.060442518442869186,0.3503393232822418,-0.3790205419063568,-0.35453149676322937,0.4453089237213135,-0.08671531081199646,-1.6669734716415405,-6.009991645812988,3.2109508514404297,0.7604026198387146,0.6494519710540771,-0.47081899642944336,-0.1809651106595993,0.13908767700195312,-0.03692491352558136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,0.6183831095695496,0.5,0.0,0.0,-5.191792964935303,-0.05657172203063965,-0.0040824441239237785,0.0,-0.6930649280548096,0.0,-9.705951320437833e-11,-1.3130441178788033e-10,9.55237102508545,-3.4587409496307373,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.06876977533102036,0.0,35.0486946105957,0.15000000596046448,-7.804220047979982e-10,-7.850325389746615e-10,2.0822359461658557e-11,3.709544390412267e-12,-4.183521237766108e-11,232.3845672607422,1.3845729250616667e-11,-0.19497905671596527,0.30229896306991577,0.12903647124767303,0.14497169852256775,0.029392827302217484,-0.9713824987411499,-2.6260881423950195,0.0,0.0,0.36553314328193665,-8.06010627746582,0.13847365975379944,-0.39656996726989746,-0.7553629279136658,-0.016774000599980354,0.855534017086029,-0.06365060061216354,-0.0999457985162735,-0.02884920872747898,0.3539639115333557,-0.3707345128059387,-0.1281847506761551,0.4423789083957672,-0.00984681025147438,-1.5972874164581299,-5.91788387298584,3.834645986557007,0.8526344895362854,0.5225077867507935,-0.4183521270751953,-0.2082236111164093,0.1384572982788086,-0.03709544241428375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,0.6439952850341797,0.5,0.0,0.0,-5.081311225891113,-0.0004660544509533793,-0.005509087350219488,0.0,-0.6981318593025208,0.0,-9.723832850028202e-11,-1.3130441178788033e-10,9.807069778442383,-3.430345296859741,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.1259312629699707,0.0,35.18499755859375,0.15000000596046448,-7.877817287393896e-10,-7.849548233629378e-10,2.133025006623157e-11,3.729447740213887e-12,-3.44755161918453e-11,234.22186279296875,1.3768052670171116e-11,-0.04199540615081787,0.1863267570734024,0.04063399136066437,0.14786848425865173,-0.03459745645523071,-0.987926721572876,-2.6260881423950195,0.0,0.0,0.3552161157131195,-8.074616432189941,0.1430947333574295,-0.297926127910614,-0.8435386419296265,-0.019869958981871605,0.9548326134681702,-0.0674518570303917,-0.09438949078321457,-0.0245394054800272,0.40530768036842346,-0.37805506587028503,0.037712689489126205,0.5006442666053772,0.039869483560323715,-1.528093934059143,-5.885137557983398,4.571244239807129,0.923879086971283,0.3826845586299896,-0.3447551727294922,-0.21330252289772034,0.1376805305480957,-0.037294477224349976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,0.6278572082519531,0.5,0.0,0.0,-4.050941467285156,-2.1539282897720113e-05,-0.014823207631707191,0.0,-0.6981318593025208,0.0,-9.775854431515185e-11,-1.3130441178788033e-10,9.820513725280762,-3.4653306007385254,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.07974012196063995,0.0,35.2618408203125,0.15000000596046448,-7.952891123430561e-10,-7.8488143762101e-10,2.198200128866734e-11,3.747251207247837e-12,-2.696814646596657e-11,235.6193084716797,1.3694620090709542e-11,0.13109268248081207,0.2844594120979309,0.108523890376091,0.1868770867586136,0.016631420701742172,-1.0031967163085938,-2.6260881423950195,0.0,0.0,0.3417564034461975,-8.08654499053955,0.14738309383392334,-0.22878135740756989,-0.919832706451416,-0.02320045232772827,1.0523840188980103,0.02754005789756775,-0.06524714827537537,-0.012113234959542751,0.3812607228755951,-0.38758721947669983,0.04279525205492973,0.43602797389030457,0.027530472725629807,-1.3844517469406128,-6.0131683349609375,5.773385524749756,0.9723682999610901,0.23345203697681427,-0.269681453704834,-0.21982000768184662,0.1369462013244629,-0.03747251629829407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,0.6316943764686584,0.5,0.0,0.0,-3.221647024154663,-1.3314057468960527e-05,-0.01033114269375801,0.0,-0.6981318593025208,0.0,-9.72823280265267e-11,-1.3130441178788033e-10,9.72011947631836,-3.5549607276916504,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.0692412480711937,0.0,35.29669952392578,0.15000000596046448,-8.028536169213396e-10,-7.848092176132582e-10,2.282802592790123e-11,3.763205025375527e-12,-1.9403647091853493e-11,236.72821044921875,1.3622379266275964e-11,-0.16259056329727173,0.40310055017471313,-0.0563843697309494,0.1839861124753952,0.025576967746019363,-1.031404972076416,-2.6260881423950195,0.0,0.0,0.33454155921936035,-8.10140609741211,0.1489972472190857,-0.1576492190361023,-1.0018877983093262,-0.017889568582177162,1.152160882949829,-0.05386091023683548,-0.0544145368039608,0.06688666343688965,0.39138150215148926,-0.3645608723163605,0.011432701721787453,0.4953286349773407,0.0694936066865921,-1.2100721597671509,-5.8516998291015625,6.7607421875,0.9969175457954407,0.07845636457204819,-0.19403648376464844,-0.22828027606010437,0.13622379302978516,-0.0376320481300354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,0.9739963412284851,0.5,0.0,0.0,-3.3106918334960938,-0.010867983102798462,-0.02088816463947296,0.0,-0.6981318593025208,0.0,-1.0772541886305831e-10,-1.3130441178788033e-10,16.176586151123047,-3.68052077293396,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.00048018345842137933,0.0,35.29669952392578,0.15000000596046448,-8.095942249930488e-10,-7.84810605392039e-10,2.3684309721772046e-11,3.7721978318749905e-12,-1.2662982641631348e-11,236.67828369140625,1.3623761840886317e-11,0.016057953238487244,-0.7260017395019531,-0.0619724839925766,0.17952470481395721,-0.00024085864424705505,-1.011120319366455,-2.6260881423950195,0.0,0.0,0.35360050201416016,-8.132039070129395,0.13626313209533691,-0.061751171946525574,-1.0584735870361328,-0.028365910053253174,1.2003892660140991,-0.0311636570841074,-0.09448470920324326,-0.04788767918944359,0.4462345242500305,-0.1967565268278122,0.02012590877711773,0.23943817615509033,0.10417598485946655,-1.03999924659729,-5.796059608459473,8.194476127624512,0.9969175457954407,-0.07845618575811386,-0.12662982940673828,-0.23684310913085938,0.13623762130737305,-0.03772197663784027,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,0.9772536158561707,0.5,0.0,0.0,-3.3109254837036133,-0.0004652341885957867,-0.003237655619159341,0.0,-0.6981318593025208,0.0,-1.2946856087214798e-10,-1.3130441178788033e-10,19.978750228881836,-3.826174259185791,-13.046418190002441,-3.8356683254241943,0.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.0005017272778786719,0.0,35.2618408203125,0.15000000596046448,-8.150485286684273e-10,-7.848094396578631e-10,2.447746519362859e-11,3.773036570675625e-12,-7.208633429761635e-12,236.45570373535156,1.36226654956495e-11,-0.10885263979434967,-1.3035169839859009,-0.17590773105621338,0.10993286967277527,0.041503775864839554,-0.991763710975647,-2.6260881423950195,0.0,0.0,0.3391987085342407,-8.163156509399414,0.12045099586248398,0.0007658489048480988,-1.0684605836868286,-0.019318128004670143,1.2472913265228271,0.02613043785095215,-0.18839310109615326,-0.10055442154407501,0.4220431447029114,-0.04243526607751846,-0.03563319891691208,0.155967116355896,0.12361863255500793,-1.0337612628936768,-5.598381519317627,8.72764778137207,0.9723719358444214,-0.23343701660633087,-0.07208633422851562,-0.24477466940879822,0.13622665405273438,-0.03773036599159241,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,0.9999479055404663,0.5,0.0,0.0,-3.2753889560699463,-0.0005144435563124716,-0.0037430559750646353,0.0,-0.6981313228607178,0.0,-1.3571080370589073e-10,-1.3130441178788033e-10,19.901023864746094,-3.9550769329071045,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.004461717326194048,0.0,35.18500518798828,0.15000000596046448,-8.192915235127884e-10,-7.847903993329908e-10,2.5059695638041113e-11,3.776204609423628e-12,-2.965736380436401e-12,236.17494201660156,1.3603544506135545e-11,0.08725132048130035,-0.8159461617469788,0.002720758318901062,0.13158226013183594,0.03116738423705101,-1.0244501829147339,-2.6260881423950195,0.0,0.0,0.3434699773788452,-8.177814483642578,0.11327612400054932,0.07548469305038452,-1.1160978078842163,-0.02439785562455654,1.3019276857376099,0.012315327301621437,-0.10821693390607834,-0.14025864005088806,0.24887703359127045,-0.10325243324041367,-0.021364158019423485,0.2568088471889496,0.1338353455066681,-1.113020658493042,-5.111347675323486,8.36609935760498,0.9238791465759277,-0.3826843798160553,-0.029657363891601562,-0.2505969703197479,0.13603544235229492,-0.03776204586029053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,0.928983747959137,0.5,0.0,0.0,-3.391719341278076,-0.000900734739843756,-0.004061617888510227,0.0,-0.6981313228607178,0.0,-1.3651628438804408e-10,-1.3130441178788033e-10,19.21615219116211,-4.062975883483887,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.0009219286730512977,0.0,35.048709869384766,0.15000000596046448,-8.22054035953812e-10,-7.847811844818864e-10,2.52019221463895e-11,3.7780343090099144e-12,-2.0322800517100226e-13,235.3707733154297,1.3594389502991078e-11,-0.15547338128089905,-1.4726974964141846,0.01756007969379425,0.08526374399662018,-0.008450120687484741,-1.0246381759643555,-2.6260881423950195,0.0,0.0,0.35082679986953735,-8.210577964782715,0.09249547123908997,0.11199808865785599,-1.115788221359253,-0.021767424419522285,1.3562158346176147,-0.0025792301166802645,-0.17987562716007233,-0.12937235832214355,0.1455303281545639,-0.030887365341186523,-0.030702460557222366,0.1855449229478836,0.11838322877883911,-1.0383994579315186,-4.577326774597168,8.705475807189941,0.8526425957679749,-0.5224946141242981,-0.0020322799682617188,-0.2520192265510559,0.13594388961791992,-0.03778034448623657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,0.9418525695800781,0.5,0.0,0.0,-3.271595001220703,-0.0177121851593256,-0.0064613972790539265,0.0,-0.6981318593025208,0.0,-1.3455159209030398e-10,-1.3130441178788033e-10,19.954235076904297,-4.100706100463867,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.0011024205014109612,0.0,34.815895080566406,0.15000000596046448,-8.231771375655228e-10,-7.848883210037627e-10,2.4677763305058775e-11,3.782901075721767e-12,9.199142099111657e-13,232.42718505859375,1.3701486993589196e-11,0.176136776804924,-0.8243969678878784,0.10890491306781769,0.05550618842244148,0.017902199178934097,-1.0083260536193848,-2.6260881423950195,0.0,0.0,0.3445882201194763,-8.24580192565918,0.0629214197397232,0.1263502836227417,-1.1612292528152466,-0.02602439373731613,1.3955750465393066,-0.01768351159989834,-0.1622461974620819,-0.08425956219434738,-0.065232053399086,-0.14461612701416016,-0.00894656777381897,0.24446359276771545,0.05244814231991768,-1.1742722988128662,-3.9478211402893066,8.228974342346191,0.7604126334190369,-0.6494402289390564,0.009199142456054688,-0.24677763879299164,0.13701486587524414,-0.03782901167869568,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,0.6306372284889221,0.5,0.0,0.0,-3.2489173412323,-0.0004330496594775468,-0.03209364786744118,0.0,-0.6981313228607178,0.0,-1.1038190500523015e-10,-1.3130441178788033e-10,13.420568466186523,-4.080655574798584,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.00262710964307189,0.0,34.40553283691406,0.15000000596046448,-8.230058856639744e-10,-7.848764416173992e-10,2.3477747523870107e-11,3.7846835040933335e-12,7.486343359466852e-13,229.8308563232422,1.3689613678757873e-11,-0.12393501400947571,-0.005651563405990601,0.13839487731456757,0.09200915694236755,-0.04445138946175575,-0.9752528071403503,-2.6260881423950195,0.0,0.0,0.34623584151268005,-8.248297691345215,0.07429125159978867,0.08355448395013809,-1.2111034393310547,-0.029560595750808716,1.4692776203155518,0.005289155524224043,-0.14478115737438202,0.008891838602721691,-0.18018871545791626,-0.31703683733940125,-0.04193677753210068,0.32848119735717773,-0.04943603649735451,-1.2852576971054077,-2.541168689727783,7.129885673522949,0.649448573589325,-0.7604055404663086,0.0074863433837890625,-0.23477749526500702,0.13689613342285156,-0.03784683346748352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,0.6726449131965637,0.5,0.0,0.0,-1.673377513885498,-0.009047556668519974,-0.11119750887155533,0.0,-0.47633588314056396,0.0,-9.834051628576645e-11,-1.3130441178788033e-10,10.3475341796875,-3.7665746212005615,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.005626853089779615,0.0,33.621150970458984,0.15000000596046448,-8.230434667133579e-10,-7.850405325804388e-10,2.1091489665892027e-11,3.793251737022052e-12,7.862090969576463e-13,222.5414276123047,1.3853692498733139e-11,0.18456684052944183,-0.31318843364715576,-0.07950971275568008,0.08991338312625885,0.03809868171811104,-1.0350704193115234,-2.6260881423950195,0.0,0.0,0.36316928267478943,-8.274514198303223,0.06591377407312393,0.03378914296627045,-1.2619184255599976,0.020111536607146263,1.5359511375427246,0.05532047897577286,-0.10024068504571915,0.01726505160331726,-0.3174746334552765,-0.27727290987968445,0.1557532101869583,0.26997110247612,-0.15413248538970947,-1.3190182447433472,0.10912804305553436,5.109099388122559,0.5225039720535278,-0.8526368141174316,0.007862091064453125,-0.21091490983963013,0.13853693008422852,-0.037932515144348145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,0.768928050994873,0.5,0.0,0.0,-1.7267515659332275,-0.004549509845674038,-0.20115405321121216,0.0,-0.07624030113220215,0.0,-1.0216106433036387e-10,-1.3130441178788033e-10,12.264440536499023,-3.317129135131836,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.0732269212603569,0.0,31.905532836914062,0.15000000596046448,-8.233999593265651e-10,-7.850476380077964e-10,1.77926839928233e-11,3.805670188705701e-12,1.1426926028665352e-12,211.0626220703125,1.3860797058729002e-11,0.08649046719074249,-0.556814968585968,-0.025329619646072388,0.09736679494380951,0.048641387373209,-0.9605146646499634,-2.6260881423950195,0.0,0.0,0.3599894046783447,-8.299952507019043,0.06625117361545563,-0.04979514330625534,-1.3369836807250977,0.09104609489440918,1.6121745109558105,0.013054597191512585,-0.10681641101837158,-0.029621753841638565,-0.31709596514701843,-0.2757200300693512,0.37787818908691406,0.43057727813720703,-0.1922256052494049,-1.42795991897583,3.2297401428222656,1.8898029327392578,0.3826945424079895,-0.9238749146461487,0.011426925659179688,-0.17792683839797974,0.13860797882080078,-0.03805670142173767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,0.8629542589187622,0.5,0.0,0.0,-3.222320556640625,-0.0010992703028023243,-0.10953278839588165,0.0,0.0,0.0,-1.0824807022968841e-10,-1.3130441178788033e-10,14.872841835021973,-2.8508212566375732,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,0.0,0.0,0.0,0.15000000596046448,-8.238995596876464e-10,-7.790274536567665e-10,1.4305621791332879e-11,4.839988219235147e-12,1.6423225626671645e-12,0.0,7.840681229276392e-12,-0.04793171584606171,-0.5739212036132812,-0.13951615989208221,0.01669996604323387,0.012528594583272934,-0.9882639646530151,-2.6260881423950195,0.0,0.0,0.38727521896362305,-8.322394371032715,0.06747158616781235,-0.09835934638977051,-1.381847858428955,0.1778891384601593,1.5152486562728882,0.06568737328052521,-0.08134978264570236,-0.026856018230319023,-0.21814019978046417,-0.15742208063602448,0.3583434522151947,-0.46902796626091003,-0.18364259600639343,-1.487798810005188,5.251763343811035,-0.7295570373535156,0.23344770073890686,-0.972369372844696,0.01642322540283203,-0.1430562287569046,0.07840681076049805,-0.04839988052845001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,0.8555437326431274,0.5,0.0,0.0,-3.248737335205078,-0.0013567886780947447,-0.08554618060588837,0.0,0.0,0.0,-1.276866667954124e-10,-1.3130441178788033e-10,19.783674240112305,-2.456860065460205,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,0.0,0.0,0.0,0.15000000596046448,-8.243918325767652e-10,-7.739918705951254e-10,1.0579753219330801e-11,5.8584599844924146e-12,2.1346093295737667e-12,0.0,2.8050420059627656e-12,-0.0803886279463768,-1.9496510028839111,0.12488310039043427,0.06368792057037354,-0.013772036880254745,-0.9875033497810364,-2.6260881423950195,0.0,0.0,0.3911983072757721,-8.352410316467285,0.029980475082993507,-0.13279539346694946,-1.3872638940811157,0.2663256525993347,1.426953673362732,0.11699117720127106,-0.18394695222377777,-0.17571313679218292,-0.11325188726186752,0.0399649403989315,0.44560152292251587,-0.5411608815193176,-0.2194167971611023,-1.3014521598815918,7.413076400756836,-2.6910204887390137,0.07846713811159134,-0.9969167113304138,0.021346092224121094,-0.10579752922058105,0.02805042266845703,-0.05858460068702698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,0.9924754500389099,0.5,0.0,0.0,-3.2021429538726807,-8.336253085872158e-05,-0.021604502573609352,0.0,0.0,0.0,-1.4489230648617735e-10,-1.3130441178788033e-10,18.666549682617188,-2.145148992538452,-13.046418190002441,-3.8356683254241943,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,0.0,0.0,0.0,0.15000000596046448,-8.244135374368966e-10,-7.69702024339125e-10,6.532416968463295e-12,6.951684020095605e-12,2.1563530041429635e-12,0.0,-9.535393308279794e-11,-0.12646237015724182,-1.0609220266342163,-0.04614576697349548,0.015356909483671188,-0.002623327076435089,-0.998363733291626,-2.6260881423950195,0.0,0.0,0.4221263825893402,-8.366339683532715,-0.0005847802385687828,-0.1703130006790161,-1.389583945274353,0.334214985370636,1.32480788230896,0.1473158895969391,-0.1435503214597702,-0.104252889752388,-0.23955069482326508,0.009549140930175781,0.43277785181999207,-0.5207049250602722,-0.2551794946193695,-1.4019063711166382,8.806915283203125,-3.1452159881591797,-0.07846062630414963,-0.996917188167572,0.02156352996826172,-0.06532417237758636,-0.9535393714904785,-0.06951683759689331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,0.42185112833976746,0.5,0.0,0.0,-3.4693684577941895,-0.005233360920101404,-0.03852074220776558,0.0,0.0,0.0,-1.1533098781546514e-10,-1.3130441178788033e-10,13.051514625549316,-2.1949117183685303,-13.046418190002441,-0.5410099029541016,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.46658259630203247,0.0,27.338558197021484,0.15000000596046448,-8.24502688345774e-10,-7.661897782895721e-10,4.775841614540477e-12,9.286458754753646e-12,2.2454262841448136e-12,258.5740051269531,-9.886613056009352e-11,0.1808171421289444,0.5645948052406311,0.07217420637607574,-0.045323338359594345,0.003185652196407318,-0.9749195575714111,-2.6260881423950195,0.0,0.0,0.4284098148345947,-8.388535499572754,-0.00011107418686151505,-0.1975182294845581,-1.4138116836547852,0.33232197165489197,1.213107943534851,0.018238389864563942,-0.07099786400794983,0.04172758013010025,-0.1222258135676384,-0.22776956856250763,-0.2164255678653717,-0.5395066142082214,-0.35814863443374634,-1.430882215499878,9.559690475463867,-4.954625129699707,-0.23344135284423828,-0.9723708629608154,0.022454261779785156,-0.04775841534137726,-0.9886612892150879,-0.09286458790302277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,0.6380879878997803,0.5,0.0,0.0,-4.624139308929443,-0.01308728102594614,-0.08081041276454926,0.0,0.0,0.0,-9.002774914446121e-11,-1.3130441178788033e-10,7.84754753112793,-2.191025733947754,-13.046418190002441,-0.5410099029541016,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.06405438482761383,0.0,31.905370712280273,0.15000000596046448,-8.246193727856621e-10,-7.669753721017969e-10,4.72551728650239e-12,1.0955104011445282e-11,2.3621560436837274e-12,301.7319030761719,-9.808053674786876e-11,0.07227830588817596,0.2921959161758423,0.1129838079214096,0.017896290868520737,-0.004353128373622894,-0.9543806314468384,-2.6260881423950195,0.0,0.0,0.4319886267185211,-8.417028427124023,0.002947363071143627,-0.22017265856266022,-1.3845117092132568,0.32732483744621277,1.119066834449768,-0.04729481413960457,-0.08716198801994324,-0.006539404392242432,-0.23494473099708557,0.30650120973587036,0.113763727247715,-0.49614211916923523,-0.5733398199081421,-1.0171253681182861,12.127323150634766,-6.081923484802246,-0.3826743960380554,-0.9238832592964172,0.023621559143066406,-0.047255173325538635,-0.9808053970336914,-0.10955104231834412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,0.3485943078994751,0.5,0.0,0.0,-3.5233821868896484,-0.002856804523617029,-0.0028735825326293707,0.0,0.0,0.0,-9.066451062134107e-11,-1.3130441178788033e-10,5.897654056549072,-1.9835789203643799,-13.046418190002441,-0.5410099029541016,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.013598693534731865,0.0,33.6210823059082,0.15000000596046448,-8.246622829055639e-10,-7.718674588375052e-10,4.7091514715491556e-12,1.0879838696631339e-11,2.4050713677559177e-12,317.92559814453125,-9.318842225658486e-11,0.11866314709186554,0.7992543578147888,0.16707922518253326,0.01026083156466484,-0.04736832529306412,-0.9547063708305359,-2.6260881423950195,0.0,0.0,0.41242146492004395,-8.43383502960205,0.01208626851439476,-0.27739858627319336,-1.3041508197784424,0.36709916591644287,1.0210046768188477,-0.0422016866505146,-0.06748288124799728,0.045058440417051315,-0.3584144413471222,0.3631056249141693,0.28362369537353516,-0.48849818110466003,-0.5806699991226196,-1.009343147277832,11.607542037963867,-5.951265335083008,-0.5224984288215637,-0.8526402711868286,0.02405071258544922,-0.047091513872146606,-0.9318842887878418,-0.10879838466644287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,0.30253463983535767,0.5,0.0,0.0,-3.374730110168457,-1.855523260019254e-05,-0.0003729072050191462,0.0,0.0,0.0,-7.86389772744478e-11,-1.3130441178788033e-10,3.380141019821167,-1.7757197618484497,-13.046418190002441,-0.5410099029541016,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.011372474953532219,0.0,34.40549850463867,0.15000000596046448,-8.246960336855125e-10,-7.780014410485592e-10,4.697144149329313e-12,1.0553786143618904e-11,2.438831038162337e-12,325.310302734375,-8.705453025115162e-11,-0.05938225984573364,0.8959854245185852,-0.1675654649734497,0.022063259035348892,-0.02956501394510269,-1.0328731536865234,-2.6260881423950195,0.0,0.0,0.4196135997772217,-8.453201293945312,0.02391144074499607,-0.37466397881507874,-1.2284324169158936,0.4344259798526764,0.9139450192451477,-0.04733697324991226,-0.04462173208594322,0.0921710878610611,-0.410356730222702,0.409868061542511,0.2159162014722824,-0.5023285746574402,-0.6101678609848022,-0.9318695068359375,11.781003952026367,-5.969414710998535,-0.6494436264038086,-0.7604097723960876,0.02438831329345703,-0.04697144031524658,-0.8705453872680664,-0.10553786158561707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,0.2658288776874542,0.5,0.0,0.0,-3.3382952213287354,-6.672555900877342e-05,-0.007537857163697481,0.0,0.0,0.0,-7.548102420873448e-11,-1.3130441178788033e-10,2.739173412322998,-1.6258881092071533,-13.046418190002441,-0.5410099029541016,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.009965325705707073,0.0,34.81587600708008,0.15000000596046448,-8.247262872629335e-10,-7.843998783840789e-10,4.683549555128952e-12,1.0363093196075202e-11,2.4690629315399226e-12,329.17669677734375,-8.065605128226849e-11,0.12161938846111298,1.049416422843933,-0.04218386113643646,0.014466989785432816,0.048936840146780014,-1.023055076599121,-2.6260881423950195,0.0,0.0,0.406545490026474,-8.465079307556152,0.05013217777013779,-0.4363660216331482,-1.1501264572143555,0.48175424337387085,0.8249906301498413,-0.002491510007530451,-0.10803010314702988,0.11378901451826096,-0.353727251291275,0.42775478959083557,0.2510699927806854,-0.5004324316978455,-0.6540530323982239,-0.8531801700592041,12.644341468811035,-5.951632499694824,-0.7603985071182251,-0.649456799030304,0.024690628051757812,-0.04683549702167511,-0.8065605163574219,-0.103630930185318,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,0.2517249584197998,0.5,0.0,0.0,-3.3406078815460205,-0.00013296044198796153,-0.0013483220245689154,0.0,0.0,0.0,-7.328335160927679e-11,-1.3130441178788033e-10,2.3980813026428223,-1.532331109046936,-13.046418190002441,-0.5410099029541016,8.0,0.0,0.0,4.0,4.0,0.0,-6.0,-0.020864995196461678,0.0,35.0486946105957,0.15000000596046448,-8.247597049759747e-10,-7.910140320532832e-10,4.670594640210357e-12,1.03506153301125e-11,2.5025368062536746e-12,331.3480224609375,-7.404189067417022e-11,0.19053451716899872,0.9407446980476379,-0.16094008088111877,0.027148623019456863,0.033286888152360916,-0.9510572552680969,-2.6260881423950195,0.0,0.0,0.3844863176345825,-8.482510566711426,0.08218666911125183,-0.5302671790122986,-1.0694851875305176,0.5324119925498962,0.7265545725822449,-0.05360174924135208,-0.06930220127105713,0.06328876316547394,-0.35525599122047424,0.4303058683872223,0.23109887540340424,-0.44790035486221313,-0.7046381831169128,-0.7690459489822388,12.841653823852539,-5.657927513122559,-0.8526391983032227,-0.5225001573562622,0.025025367736816406,-0.0467059463262558,-0.7404189109802246,-0.10350614786148071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
