step,track_lin_vel_xy_exp,track_ang_vel_z_exp,lin_vel_z_l2,ang_vel_xy_l2,dof_torques_l2,dof_acc_l2,action_rate_l2,flat_orientation_l2,dof_pos_limits,termination_penalty,curr_vel,cmd_vel_given,track_lin_vel_xy,joint_angles,joint_symmetry_reward,stride_consistency,torso_orientation,phase_contact,phase_contact_per_cycle,alternation_contact,progressive_step,foot_cycle_sym,symmetric_foot_airtime,feet_no_slip_condition,com_step_reward,paper_cycle_reward,alive,curr_x_L,curr_x_R,curr_z_L,curr_z_R,left_target,rcs_phase_with_place,right_target,policy[0],policy[1],policy[2],policy[3],policy[4],policy[5],policy[6],policy[7],policy[8],policy[9],policy[10],policy[11],policy[12],policy[13],policy[14],policy[15],policy[16],policy[17],policy[18],policy[19],policy[20],policy[21],policy[22],policy[23],policy[24],policy[25],policy[26],policy[27],policy[28],critic[0],critic[1],critic[2],critic[3],critic[4],critic[5],critic[6],critic[7],critic[8],critic[9],critic[10],critic[11],critic[12],critic[13],critic[14],critic[15],critic[16],critic[17],critic[18],critic[19],critic[20],critic[21],critic[22],critic[23],critic[24],critic[25],critic[26],critic[27],critic[28],critic[29],critic[30],critic[31]
97,0.8246415257453918,0.5,0.0,0.0,-3.270094871520996,-0.0001789725647540763,-0.04773813113570213,0.0,-0.3755800724029541,0.0,-1.3939865928236372e-10,-1.2299880558508391e-10,16.240915298461914,-0.4419676959514618,-1.0266337394714355,-7.266639709472656,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.08225221186876297,0.0,27.338808059692383,0.15000000596046448,-1.230683749353645e-10,-7.890631203988363e-11,6.262491827196959e-12,3.716656756663772e-12,6.251704882942466e-12,237.56642150878906,-7.510596311544049e-12,0.17278148233890533,-1.020388126373291,-0.06808820366859436,-0.16069889068603516,0.003957148641347885,-1.0286043882369995,-2.4599764347076416,0.0,0.0,0.3814314603805542,-1.1570930480957031,-0.19954252243041992,0.19573312997817993,-0.06931529939174652,0.5367460250854492,-0.0027092699892818928,0.06515388935804367,-0.15581132471561432,-0.15907375514507294,-0.04777049645781517,0.0006045818445272744,-0.4093066155910492,0.0029906274285167456,0.13785341382026672,-0.010129567235708237,-2.065192222595215,-20.582481384277344,0.23344573378562927,-0.9723698496818542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
98,0.9021981358528137,0.5,0.0,0.0,-3.2337229251861572,-0.1990632861852646,-0.13044366240501404,0.0,-0.3739047348499298,0.0,-1.425879969652044e-10,-1.2299880558508391e-10,16.183406829833984,-0.4044085741043091,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.01959851384162903,0.0,-13.14722728729248,0.15000000596046448,-1.21431906197067e-10,-7.903903226358366e-11,4.602888382942982e-12,3.788459563419666e-12,4.615235277283247e-12,-120.76204681396484,-7.377875220482277e-12,0.09812869131565094,-1.177412509918213,-0.19767290353775024,-0.18172694742679596,0.024204280227422714,-1.0094130039215088,-2.4599764347076416,0.0,0.0,0.3839881122112274,-1.1763405799865723,-0.21685467660427094,0.18852797150611877,-0.07377569377422333,0.5060373544692993,0.0052247429266572,0.04500552639365196,-0.1140691265463829,-0.16295020282268524,-0.12618520855903625,0.0832151398062706,0.1902199536561966,0.02759433351457119,0.118782177567482,-0.07283784449100494,-2.9565258026123047,-17.083110809326172,0.07845940440893173,-0.9969173073768616,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
99,0.7699123620986938,0.5,0.0,0.0,-3.2814953327178955,-0.0003410977078601718,-0.06576899439096451,0.0,-0.37506037950515747,0.0,-1.223962181606808e-10,-1.2299880558508391e-10,19.02884864807129,-0.4235251843929291,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.030615869909524918,0.0,13.147126197814941,0.15000000596046448,-1.2144091288135428e-10,-7.943948276967205e-11,4.640175396697366e-12,4.4216436068111875e-12,4.624247599421816e-12,120.65779876708984,-7.900576026731443e-11,-0.07930611073970795,0.24453599750995636,-0.018104344606399536,-0.26252225041389465,0.011659134179353714,-1.0178297758102417,-2.4599764347076416,0.0,0.0,0.3815194070339203,-1.2051464319229126,-0.22970250248908997,0.15670226514339447,-0.08547995239496231,0.5480014681816101,0.0022796429693698883,-0.047528814524412155,-0.08005865663290024,-0.006972461938858032,-0.23527169227600098,-0.06553442776203156,0.11399974673986435,-0.03527986630797386,-0.027473004534840584,-0.1018596738576889,-5.008457660675049,-15.552019119262695,-0.07845885306596756,-0.9969173669815063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100,0.5386855602264404,0.5,0.0,0.0,-3.2453525066375732,-0.0004967482527717948,-0.002378959907218814,0.0,-0.37504950165748596,0.0,-9.192781258438032e-11,-1.2299880558508391e-10,9.783963203430176,-0.43191853165626526,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.0808691680431366,0.0,27.338775634765625,0.15000000596046448,-1.2151187001041563e-10,-8.057610828560158e-11,4.672411329370574e-12,5.0129713748126026e-12,4.69520082535535e-12,250.41973876953125,-7.786914169027881e-11,0.01279546320438385,0.7573760151863098,0.03694888949394226,-0.23261801898479462,-0.048084646463394165,-0.9982032179832458,-2.4599764347076416,0.0,0.0,0.3843386173248291,-1.221778392791748,-0.22769592702388763,0.09821270406246185,-0.10783028602600098,0.5629774928092957,-0.0021531712263822556,-0.05520380288362503,-0.04962252452969551,0.027712780982255936,-0.2572372853755951,-0.10056581348180771,0.10738293081521988,-0.004865703172981739,-0.05822380259633064,-0.12910096347332,-5.167114734649658,-16.01140594482422,-0.2334451824426651,-0.9723699688911438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101,0.46968477964401245,0.5,0.0,0.0,-3.2251245975494385,-0.00028380085132084787,-0.0033874278888106346,0.0,-0.37503582239151,0.0,-8.201690715470278e-11,-1.2299880558508391e-10,6.7073211669921875,-0.42579230666160583,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.1455322504043579,0.0,31.905445098876953,0.15000000596046448,-1.2160564222263304e-10,-8.245468197110029e-11,4.714636667180194e-12,5.4889708230032586e-12,4.788983012232739e-12,291.499267578125,-7.59905680047801e-11,0.02691693603992462,0.7750383019447327,-0.19739815592765808,-0.19711598753929138,-0.01107431948184967,-0.9644593596458435,-2.4599764347076416,0.0,0.0,0.3706377148628235,-1.2352814674377441,-0.19865787029266357,0.0707162618637085,-0.12925729155540466,0.56550133228302,-0.0064056143164634705,-0.032281141728162766,-0.050369273871183395,0.10679595917463303,-0.16712193191051483,-0.05631163716316223,0.0009670615545473993,0.020884012803435326,-0.07321321964263916,-0.13959914445877075,-5.31558895111084,-16.573867797851562,-0.38268333673477173,-0.9238795638084412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102,0.680625855922699,0.5,0.0,0.0,-3.2018144130706787,-0.001498164376243949,-0.03547286614775658,0.0,-0.375011682510376,0.0,-8.451410404841653e-11,-1.2299880558508391e-10,8.899402618408203,-0.3996812701225281,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.1654873490333557,0.0,33.62111282348633,0.15000000596046448,-1.2173101415768883e-10,-8.490538133676395e-11,4.766616355095232e-12,5.8521789844667715e-12,4.914343237905072e-12,306.12591552734375,-7.353986863911643e-11,0.06463433802127838,0.20052717626094818,0.08175410330295563,-0.19041405618190765,-0.027032816782593727,-0.9936505556106567,-2.4599764347076416,0.0,0.0,0.3580481708049774,-1.2530920505523682,-0.20233985781669617,0.040092915296554565,-0.14388298988342285,0.5359726548194885,0.003651455044746399,-0.01388009823858738,-0.12108234316110611,0.021184628829360008,-0.12546181678771973,0.05730944871902466,-0.09658636897802353,-0.03280198574066162,-0.01592184789478779,-0.12294219434261322,-6.531957149505615,-18.010591506958008,-0.5224985480308533,-0.8526402115821838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103,0.5802222490310669,0.5,0.0,0.0,-3.2021992206573486,-0.0001847412931965664,-0.058348722755908966,0.0,-0.37500375509262085,0.0,-8.963460529365364e-11,-1.2299880558508391e-10,9.488920211791992,-0.36977529525756836,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.2725570797920227,0.0,34.40550994873047,0.15000000596046448,-1.2188158815540362e-10,-8.754827418577804e-11,4.8185825989033315e-12,6.1946689097758245e-12,5.06491680193899e-12,312.0169982910156,-7.089696885120844e-11,0.12102027237415314,0.27224254608154297,0.06702719628810883,-0.21659088134765625,-0.030612969771027565,-0.956991970539093,-2.4599764347076416,0.0,0.0,0.3664165139198303,-1.261909008026123,-0.19523073732852936,0.017826996743679047,-0.1325465887784958,0.5248876214027405,0.00922120176255703,-0.05798688158392906,-0.09203537553548813,0.00500636687502265,-0.07694695144891739,-0.0406782366335392,-0.14497928321361542,0.044560737907886505,-0.03508027270436287,-0.1307535618543625,-6.473900318145752,-15.595829963684082,-0.649448037147522,-0.760405957698822,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104,0.5399792194366455,0.5,0.0,0.0,-3.2011680603027344,-0.00016947727999649942,-0.0008535048691555858,0.0,-0.3750113844871521,0.0,-8.51649237243457e-11,-1.2299880558508391e-10,7.9936065673828125,-0.3354112505912781,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.2658182382583618,0.0,34.815887451171875,0.15000000596046448,-1.220360618114924e-10,-9.031873859921546e-11,4.871745368228986e-12,6.517459748972554e-12,5.219399565326022e-12,314.4128112792969,-6.812651137666492e-11,0.16842524707317352,0.3908742070198059,-0.15988768637180328,-0.21951588988304138,0.024316776543855667,-0.9481909871101379,-2.4599764347076416,0.0,0.0,0.35629427433013916,-1.2759191989898682,-0.17941078543663025,0.013281874358654022,-0.13432331383228302,0.49406903982162476,-0.002824947237968445,-0.05409843847155571,-0.06109622120857239,0.06797903776168823,-0.05322781950235367,-0.010392025113105774,-0.1863033026456833,-0.03921326994895935,-0.039742279797792435,-0.12975098192691803,-6.510134696960449,-15.305976867675781,-0.7604060173034668,-0.6494479775428772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105,0.75342857837677,0.5,0.0,0.0,-3.200026512145996,-0.0001478418125770986,-0.005627471022307873,0.0,-0.37497836351394653,0.0,-8.880700341773462e-11,-1.2299880558508391e-10,10.688323974609375,-0.28765395283699036,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.36782020330429077,0.0,35.048702239990234,0.15000000596046448,-1.2220363609927176e-10,-9.33145921644396e-11,4.919816724152648e-12,6.752314853086805e-12,5.386972118381905e-12,315.0954284667969,-6.513065087254688e-11,0.06354920566082001,0.16667889058589935,-0.1980508416891098,-0.18044282495975494,0.01926722750067711,-0.9818398356437683,-2.4599764347076416,0.0,0.0,0.3382006287574768,-1.30726957321167,-0.19041450321674347,0.005390744656324387,-0.11640157550573349,0.43410107493400574,0.009246684610843658,-0.00885908305644989,-0.05633382871747017,-0.04747364670038223,-0.025972867384552956,0.07444892078638077,-0.23923103511333466,-0.0008707732195034623,0.00991880614310503,-0.08853411674499512,-7.242297172546387,-15.45604419708252,-0.8526402115821838,-0.5224984288215637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
106,0.8945884108543396,0.5,0.0,0.0,-3.201793909072876,-0.00012304184201639146,-0.10040231049060822,0.0,-0.3750154376029968,0.0,-1.0036100422938787e-10,-1.2299880558508391e-10,15.319148063659668,-0.23138344287872314,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.3768363296985626,0.0,35.18500518798828,0.15000000596046448,-1.22383062017839e-10,-9.662928790454828e-11,4.964545267938103e-12,6.829033866173617e-12,5.5663945675021864e-12,314.8014831542969,-6.181596207133211e-11,-0.12944576144218445,-0.49740564823150635,0.06748194992542267,-0.18232020735740662,-0.02133699133992195,-0.9956009387969971,-2.4599764347076416,0.0,0.0,0.3465426564216614,-1.3340113162994385,-0.18952399492263794,0.016237804666161537,-0.10349692404270172,0.38391920924186707,0.0038145659491419792,-0.04920804128050804,-0.10348699241876602,-0.026690198108553886,0.08754000812768936,0.18742556869983673,-0.2960384786128998,0.033292412757873535,0.039729099720716476,-0.026760127395391464,-7.656406402587891,-12.315337181091309,-0.9238796234130859,-0.38268324732780457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
107,0.9004111289978027,0.5,0.0,0.0,-3.202991485595703,-0.00029993700445629656,-0.0939989760518074,0.0,-0.37498611211776733,0.0,-1.0650843401682764e-10,-1.2299880558508391e-10,16.908252716064453,-0.17666295170783997,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.32494452595710754,0.0,35.2618408203125,0.15000000596046448,-1.2257048154218353e-10,-1.0025495711385446e-10,4.999399332017429e-12,6.748416495755416e-12,5.753815392889328e-12,313.9349365234375,-5.8190285923132024e-11,0.07132340967655182,-0.32211917638778687,0.14670316874980927,-0.21319274604320526,-0.041710659861564636,-1.0288429260253906,-2.4599764347076416,0.0,0.0,0.34632858633995056,-1.3489528894424438,-0.2112886756658554,0.04136427491903305,-0.06761625409126282,0.335151731967926,0.0048987288028001785,0.012323522940278053,-0.10422531515359879,0.00727458018809557,0.06561452150344849,0.16660957038402557,-0.23000822961330414,-0.047832511365413666,0.053136806935071945,0.01238473504781723,-7.740401268005371,-9.250842094421387,-0.9723699688911438,-0.23344510793685913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108,0.8990442156791687,0.5,0.0,0.0,-3.206590175628662,-0.00034758655237965286,-0.14566533267498016,0.0,-0.3750385344028473,0.0,-1.0675765826917427e-10,-1.2299880558508391e-10,16.952205657958984,-0.13507995009422302,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.4124254584312439,0.0,35.29669952392578,0.15000000596046448,-1.227405399539805e-10,-1.0423826385386192e-10,5.02395043969206e-12,6.531443788593272e-12,5.923878575175845e-12,312.8455505371094,-5.420699306091237e-11,0.01399962604045868,-0.21596591174602509,0.1840965300798416,-0.1610504686832428,-0.028549030423164368,-0.960607647895813,-2.4599764347076416,0.0,0.0,0.3341938853263855,-1.374866247177124,-0.2151666283607483,0.06131381541490555,-0.02342386171221733,0.28503912687301636,0.009227335453033447,0.018993616104125977,-0.0628991425037384,-0.024519477039575577,0.05826602131128311,0.18556873500347137,-0.26921552419662476,0.04117999225854874,0.061230238527059555,0.06348586827516556,-7.511721611022949,-5.441437721252441,-0.9969173669815063,-0.0784587636590004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
109,0.9537476897239685,0.5,0.0,0.0,-3.201298713684082,-0.00023255811538547277,-0.10801758617162704,0.0,-0.37500709295272827,0.0,-1.0885976148289345e-10,-1.2299880558508391e-10,17.979738235473633,-0.10864579677581787,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.35307642817497253,0.0,35.29669952392578,0.15000000596046448,-1.2293781270766857e-10,-1.0851861770300175e-10,5.043057985099075e-12,6.244082941669893e-12,6.1211465583743685e-12,311.24261474609375,-4.992662533398473e-11,-0.12514740228652954,-0.3599516749382019,-0.0713721215724945,-0.2600710988044739,-0.008593350648880005,-1.0161190032958984,-2.4599764347076416,0.0,0.0,0.33826571702957153,-1.4003691673278809,-0.23137009143829346,0.07003683596849442,0.017488624900579453,0.22479143738746643,-0.008218628354370594,-0.03924662247300148,-0.15732930600643158,-0.09516461193561554,0.09070727974176407,0.15784692764282227,-0.30807799100875854,-0.030592655763030052,0.1153239905834198,0.10558763146400452,-8.317440032958984,-2.255864381790161,-0.9969173073768616,0.0784594863653183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110,0.9244170784950256,0.5,0.0,0.0,-3.212026834487915,-0.0006153546273708344,-0.7502480149269104,0.0,0.0,0.0,-1.1086355444778206e-10,-1.2299880558508391e-10,18.064170837402344,-0.11890571564435959,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.31027913093566895,0.0,35.2618408203125,0.15000000596046448,-1.2312156849603184e-10,-1.1613088962691975e-10,5.053806331756228e-12,5.508552381600085e-12,6.304907984588937e-12,309.4513244628906,-4.2314360348960633e-11,-0.038312435150146484,-0.4106394350528717,0.12570087611675262,-0.21723277866840363,-0.03817417845129967,-1.000327229499817,-2.4599764347076416,0.0,0.0,0.3258775472640991,-1.4094206094741821,-0.235787495970726,0.09586402028799057,0.051019638776779175,0.17521752417087555,0.09663146734237671,-0.0069964053109288216,-0.10631396621465683,-0.035166967660188675,0.061239611357450485,0.15628163516521454,-0.2851746082305908,0.5179557800292969,0.10631044209003448,0.1335889846086502,-7.788095951080322,6.389581680297852,-0.9723697900772095,0.23344580829143524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111,0.8498649001121521,0.5,0.0,0.0,-3.2030324935913086,-0.00033476995304226875,-0.1154414713382721,0.0,0.0,0.0,-1.065218746543195e-10,-1.2299880558508391e-10,16.44093894958496,-0.1599498838186264,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.4356110394001007,0.0,35.18500518798828,0.15000000596046448,-1.2331528853604112e-10,-1.240568481275517e-10,5.055360643990703e-12,5.2893518558139174e-12,6.498622386746922e-12,307.2394714355469,-3.4388394909434794e-11,0.0996825248003006,-0.10583020746707916,-0.17352668941020966,-0.27952656149864197,0.007697675377130508,-0.9804063439369202,-2.4599764347076416,0.0,0.0,0.3401416838169098,-1.4315754175186157,-0.23329727351665497,0.1162169799208641,0.06852512061595917,0.11329645663499832,0.19713786244392395,-0.007555488031357527,-0.1519945114850998,-0.013421139679849148,0.08534461259841919,0.10384869575500488,-0.29585742950439453,0.5495738387107849,0.12657080590724945,0.12933500111103058,-8.65737533569336,9.674101829528809,-0.9238793253898621,0.3826839029788971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
112,0.9025483131408691,0.5,0.0,0.0,-3.2057723999023438,-0.0001475916797062382,-0.07687640190124512,0.0,-0.1367379128932953,0.0,-1.044946559836113e-10,-1.2299880558508391e-10,16.45328712463379,-0.21477387845516205,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,-0.4841834306716919,0.0,35.0487060546875,0.15000000596046448,-1.2351386580178314e-10,-1.3221031214261103e-10,5.046904300726185e-12,5.606826634918516e-12,6.697201387212415e-12,304.5015869140625,-2.623493609854588e-11,-0.09126739948987961,-0.026539281010627747,-0.05765400826931,-0.2292514592409134,0.03132188692688942,-0.9768030643463135,-2.4599764347076416,0.0,0.0,0.34058085083961487,-1.451200246810913,-0.2422269731760025,0.12021296471357346,0.10280368477106094,0.04756397008895874,0.2974644601345062,0.04537702724337578,-0.060550790280103683,-0.06586798280477524,0.03571120649576187,0.13005681335926056,-0.28573930263519287,0.48091617226600647,0.14581196010112762,0.18743155896663666,-9.492416381835938,12.317319869995117,-0.8526408672332764,0.5224974155426025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
113,0.8134353160858154,0.5,0.0,0.0,-3.2052130699157715,-0.41196563839912415,-0.06593078374862671,0.0,-0.3906090259552002,0.0,-1.0430437763497835e-10,-1.2299880558508391e-10,15.561803817749023,-0.299292653799057,-1.0266337394714355,-4.28450345993042,0.0,0.0,0.0,4.0,4.0,0.0,8.0,0.0,0.0,0.0,0.15000000596046448,-1.237452085245394e-10,-1.4059581276981703e-10,5.047358364596022e-12,6.4966200821747755e-12,6.928538905798254e-12,0.0,-1.7849433736616405e-11,0.17402930557727814,-0.06318885087966919,-0.19526943564414978,-0.23206444084644318,-0.03517591580748558,-1.0018237829208374,-2.4599764347076416,0.0,0.0,0.34317830204963684,-1.4796483516693115,-0.24492359161376953,0.13986097276210785,0.13430410623550415,-0.01118515431880951,0.40005531907081604,0.00036650896072387695,-0.11555299907922745,-0.034982483834028244,-0.0300066526979208,0.1910875290632248,0.41926857829093933,0.5072749853134155,0.12150390446186066,0.19928894937038422,-12.02351188659668,11.886155128479004,-0.7604067921638489,0.6494470834732056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
114,0.6650587320327759,0.5,0.0,0.0,-3.2168891429901123,-0.0016497380565851927,-0.01756700873374939,0.0,-0.37139174342155457,0.0,-9.659341382306508e-11,-1.2299880558508391e-10,12.146232604980469,-0.38334083557128906,-1.0266337394714355,-15.127317428588867,0.0,0.0,0.0,-19.999998092651367,4.0,0.0,8.0,-0.11446722596883774,0.0,34.405517578125,0.15000000596046448,-1.2419866524115974e-10,-1.4843029583211376e-10,5.018295241160375e-12,7.904739363073787e-12,7.381999525546412e-12,293.3738098144531,-1.0014939398617084e-11,0.10265158116817474,0.26821720600128174,-0.0413023978471756,-0.21778641641139984,0.03470245376229286,-0.9638568162918091,-2.4599764347076416,0.0,0.0,0.3291151225566864,-1.5037076473236084,-0.24479804933071136,0.09912245720624924,0.15911288559436798,-0.0013236990198493004,0.4987112879753113,-0.029789669439196587,-0.11400590091943741,0.033685971051454544,-0.1874055117368698,0.09552889317274094,0.045918382704257965,0.4781142771244049,0.0643763393163681,0.1439068466424942,-11.167839050292969,10.87709903717041,-0.6494489312171936,0.7604051828384399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
115,0.82340407371521,0.5,0.0,0.0,-3.2010879516601562,-6.511663377750665e-05,-0.05104513838887215,0.0,-0.37471652030944824,0.0,-9.502310049924745e-11,-1.2299880558508391e-10,13.109313011169434,-0.4869095981121063,-1.0266337394714355,-15.127317428588867,0.0,0.0,0.0,-19.999998092651367,4.0,0.0,8.0,-0.11305883526802063,0.0,33.62112045288086,0.15000000596046448,-1.242951852553631e-10,-1.559863349598345e-10,5.005391934265191e-12,9.795397999667887e-12,7.478535152261045e-12,285.9378662109375,-2.4589180518119758e-12,0.10294513404369354,-0.024817928671836853,-0.0605899840593338,-0.2802974283695221,0.002097625285387039,-0.9895722270011902,-2.4599764347076416,0.0,0.0,0.32992976903915405,-1.5233936309814453,-0.23660750687122345,0.07259175926446915,0.1653328835964203,-0.0008166925981640816,0.5841063857078552,-0.02584618330001831,-0.1094474196434021,-0.014723819680511951,-0.12300901859998703,0.07960221916437149,0.015256655402481556,0.5273117423057556,0.01202401239424944,0.2205638438463211,-12.128692626953125,8.834390640258789,-0.5224995017051697,0.8526395559310913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
