step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,act_q1_left,act_q2_left,act_q1_right,act_q2_right,cur_foot_l_x,cur_foot_l_y,cur_foot_l_z,cur_foot_r_x,cur_foot_r_y,cur_foot_r_z,tgt_foot_l_x,tgt_foot_l_y,tgt_foot_l_z,tgt_foot_r_x,tgt_foot_r_y,tgt_foot_r_z,com_x,com_y,com_z
174,0.8700000000000007,0,0.37798812985420227,-0.01999719999730587,-0.0066216569393873215,0.4203009307384491,0.38763418793678284,-0.7649565935134888,-0.9002446532249451,0.0,0.0,0.0,0.0,-0.032764796167612076,-0.09685087949037552,0.048102572560310364,0.04458807408809662,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109720200300217,-2.8220656367317076e-10,1.0369484424591064
175,0.8750000000000007,0,0.37798798084259033,-0.01999722048640251,-0.006621507462114096,0.42030107975006104,0.38763394951820374,-0.7649570107460022,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.03276491165161133,-0.09685087203979492,0.048102498054504395,0.04458805173635483,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109742552042007,-2.8220656367317076e-10,1.0369484424591064
176,0.8800000000000007,0,0.37798792123794556,-0.01999722234904766,-0.0066216615960001945,0.42030099034309387,0.3876339793205261,-0.7649572491645813,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.032763950526714325,-0.09685087949037552,0.048102930188179016,0.04458845406770706,0.10071622580289841,0.07324251532554626,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.0181096363812685,-2.82222578640301e-10,1.0369486808776855
177,0.8850000000000007,0,0.37798792123794556,-0.019997214898467064,-0.006621567066758871,0.42030099034309387,0.3876340687274933,-0.7649571299552917,-0.9002447724342346,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.048102885484695435,0.044588059186935425,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973510146141,-2.8220656367317076e-10,1.0369486808776855
178,0.8900000000000007,0,0.377987802028656,-0.019997211173176765,-0.0066213710233569145,0.4203009307384491,0.3876339793205261,-0.764957070350647,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.03276458755135536,-0.09685090184211731,0.048102885484695435,0.044588059186935425,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109731376171112,-2.8220656367317076e-10,1.0369486808776855
179,0.8950000000000007,0,0.3779878318309784,-0.019997211173176765,-0.00662116426974535,0.42030102014541626,0.3876338303089142,-0.764957070350647,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.03276541456580162,-0.09685088694095612,0.048102885484695435,0.04458785057067871,0.100716233253479,0.07324253022670746,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109839409589767,-2.8219054870604054e-10,1.0369486808776855
180,0.9000000000000007,0,0.3779878616333008,-0.019997209310531616,-0.006621491629630327,0.4203009009361267,0.3876340389251709,-0.7649571895599365,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.03276458755135536,-0.09685090184211731,0.048102885484695435,0.044588059186935425,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109731376171112,-2.8220656367317076e-10,1.0369486808776855
181,0.9050000000000007,0,0.37798798084259033,-0.01999719999730587,-0.006621459033340216,0.42030102014541626,0.38763394951820374,-0.7649564743041992,-0.9002447724342346,0.0,0.0,0.0,0.0,-0.032765209674835205,-0.09685089439153671,0.048102498054504395,0.04458807408809662,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109720200300217,-2.8220656367317076e-10,1.0369484424591064
182,0.9100000000000007,0,0.3779880702495575,-0.019997205585241318,-0.006621567998081446,0.4203009605407715,0.3876340389251709,-0.7649565935134888,-0.9002446532249451,0.0,0.0,0.0,0.0,-0.032764796167612076,-0.09685087949037552,0.048102572560310364,0.04458806663751602,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109727650880814,-2.8220656367317076e-10,1.0369484424591064
183,0.9150000000000007,0,0.37798792123794556,-0.01999720185995102,-0.006621472537517548,0.42030104994773865,0.3876340091228485,-0.7649566531181335,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.03276506066322327,-0.09685085713863373,0.04810279607772827,0.04458807408809662,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109723925590515,-2.8220656367317076e-10,1.0369486808776855
184,0.9200000000000007,0,0.37798771262168884,-0.019997213035821915,-0.006621320731937885,0.42030099034309387,0.38763394951820374,-0.7649571299552917,-0.9002445936203003,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.048103123903274536,0.044588059186935425,0.1007162481546402,0.07324273884296417,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973510146141,-2.8220656367317076e-10,1.0369489192962646
185,0.9250000000000007,0,0.3779880702495575,-0.019997207447886467,-0.006621666718274355,0.42030104994773865,0.3876340091228485,-0.7649567723274231,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.03276459872722626,-0.09685087203979492,0.04810243844985962,0.044588468968868256,0.10071622580289841,0.07324227690696716,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109621480107307,-2.82222578640301e-10,1.0369484424591064
186,0.9300000000000007,0,0.3779877722263336,-0.01999722421169281,-0.006621255073696375,0.4203011095523834,0.3876338601112366,-0.7649576663970947,-0.9002447724342346,0.0,0.0,0.0,0.0,-0.03276510909199715,-0.09685090184211731,0.04810306429862976,0.04458783566951752,0.100716233253479,0.07324253022670746,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109852448105812,-2.8219054870604054e-10,1.0369486808776855
187,0.9350000000000007,0,0.37798789143562317,-0.01999722234904766,-0.006621608044952154,0.42030099034309387,0.3876339793205261,-0.7649573683738708,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.0327644944190979,-0.09685087203979492,0.04810284078121185,0.04458805173635483,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109742552042007,-2.8220656367317076e-10,1.0369486808776855
188,0.9400000000000007,0,0.3779880702495575,-0.019997229799628258,-0.006621622480452061,0.42030099034309387,0.3876339793205261,-0.7649575471878052,-0.9002445340156555,0.0,0.0,0.0,0.0,-0.032764509320259094,-0.09685087203979492,0.04810260236263275,0.04458804428577423,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109750002622604,-2.8220656367317076e-10,1.0369484424591064
189,0.9450000000000007,0,0.377987802028656,-0.019997214898467064,-0.006621295120567083,0.42030099034309387,0.38763391971588135,-0.7649571895599365,-0.9002446532249451,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.048102885484695435,0.044588059186935425,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973510146141,-2.8220656367317076e-10,1.0369486808776855
190,0.9500000000000007,0,0.37798792123794556,-0.019997216761112213,-0.006621506530791521,0.4203009307384491,0.3876340687274933,-0.764957070350647,-0.9002445340156555,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.048102885484695435,0.044588059186935425,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973882675171,-2.8220656367317076e-10,1.0369486808776855
191,0.9550000000000007,0,0.3779878318309784,-0.019997213035821915,-0.006621421314775944,0.42030099034309387,0.3876339793205261,-0.7649572491645813,-0.9002446532249451,0.0,0.0,0.0,0.0,-0.0327644944190979,-0.09685087203979492,0.04810284078121185,0.044588059186935425,0.1007162481546402,0.07324250042438507,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973510146141,-2.8220656367317076e-10,1.0369486808776855
192,0.9600000000000007,0,0.3779880404472351,-0.019997213035821915,-0.006621583830565214,0.4203009605407715,0.3876340389251709,-0.764956533908844,-0.9002446532249451,0.0,0.0,0.0,0.0,-0.03276481106877327,-0.09685087949037552,0.048102572560310364,0.044588059186935425,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973510146141,-2.8220656367317076e-10,1.0369484424591064
193,0.9650000000000007,0,0.37798792123794556,-0.019997218623757362,-0.0066214632242918015,0.4203011691570282,0.3876338303089142,-0.7649570107460022,-0.9002447724342346,0.0,0.0,0.0,0.0,-0.03276491165161133,-0.09685087203979492,0.048102736473083496,0.0445883646607399,0.1007162556052208,0.07324251532554626,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973882675171,-2.8220656367317076e-10,1.0369486808776855
194,0.9700000000000008,0,0.37798768281936646,-0.019997218623757362,-0.006621229462325573,0.42030102014541626,0.38763391971588135,-0.7649575471878052,-0.9002447128295898,0.0,0.0,0.0,0.0,-0.032765258103609085,-0.09685087949037552,0.048103153705596924,0.04458760470151901,0.1007162481546402,0.07324275374412537,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109846860170364,-2.8219054870604054e-10,1.0369489192962646
195,0.9750000000000008,0,0.3779880702495575,-0.019997216761112213,-0.00662158103659749,0.4203009605407715,0.3876340687274933,-0.764956533908844,-0.9002445340156555,0.0,0.0,0.0,0.0,-0.03276481106877327,-0.09685087949037552,0.048102572560310364,0.044588059186935425,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973882675171,-2.8220656367317076e-10,1.0369484424591064
196,0.9800000000000008,0,0.37798795104026794,-0.01999722048640251,-0.0066214874386787415,0.4203008711338043,0.3876340389251709,-0.7649571299552917,-0.900244414806366,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.04810264706611633,0.044587936252355576,0.10071626305580139,0.07324200868606567,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.018109742552042007,-2.8220656367317076e-10,1.0369484424591064
197,0.9850000000000008,0,0.377987802028656,-0.019997213035821915,-0.006621339358389378,0.4203009605407715,0.3876340389251709,-0.7649571895599365,-0.9002444744110107,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.048102885484695435,0.04458794370293617,0.10071626305580139,0.07324224710464478,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973510146141,-2.8220656367317076e-10,1.0369486808776855
198,0.9900000000000008,0,0.3779880404472351,-0.019997218623757362,-0.006621326319873333,0.4203009605407715,0.3876340687274933,-0.7649569511413574,-0.9002445340156555,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.04810264706611633,0.044588059186935425,0.1007162481546402,0.07324226200580597,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973882675171,-2.8220656367317076e-10,1.0369484424591064
199,0.9950000000000008,0,0.37798792123794556,-0.019997216761112213,-0.006621325854212046,0.42030081152915955,0.3876340091228485,-0.7649573087692261,-0.9002443552017212,0.0,0.0,0.0,0.0,-0.0327644944190979,-0.09685087203979492,0.04810284078121185,0.04458794370293617,0.10071626305580139,0.07324224710464478,-0.0366482138633728,-0.0968509167432785,-0.03,0.05378342419862747,0.100716233253479,0.0,-0.01810973882675171,-2.8220656367317076e-10,1.0369486808776855
200,1.0000000000000007,0,0.3779880702495575,-0.019997205585241318,-0.006621410604566336,0.4203009307384491,0.3876340687274933,-0.7649564743041992,-0.9002444744110107,0.0,0.0,0.0,0.0,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.07324200868606567,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.07324200868606567,-0.018109727650880814,-2.8220656367317076e-10,1.0369484424591064
201,1.0050000000000006,0,0.3779880404472351,-0.019997216761112213,-0.006621418055146933,0.4203009009361267,0.38763391971588135,-0.7649570107460022,-0.9002442955970764,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.04810264706611633,0.04458794370293617,0.10071626305580139,0.07324200868606567,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.06510400772094727,-0.01810973882675171,-2.8220656367317076e-10,1.0369484424591064
202,1.0100000000000005,0,0.37798798084259033,-0.019997207447886467,-0.006621385924518108,0.4203009009361267,0.3876340389251709,-0.7649566531181335,-0.9002444744110107,0.0,0.0,0.0,0.0,-0.032764796167612076,-0.09685087949037552,0.048102572560310364,0.04458795115351677,0.10071626305580139,0.07324200868606567,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.05696600675582886,-0.018109727650880814,-2.8220656367317076e-10,1.0369484424591064
203,1.0150000000000003,0,0.37798795104026794,-0.019997214898467064,-0.006621337030082941,0.4203009605407715,0.3876340687274933,-0.764957070350647,-0.9002444744110107,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.04810264706611633,0.04458794370293617,0.10071626305580139,0.07324200868606567,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.048828005790710456,-0.01810973510146141,-2.8220656367317076e-10,1.0369484424591064
204,1.0200000000000002,0,0.3779878318309784,-0.019997214898467064,-0.006621331442147493,0.42030099034309387,0.3876338601112366,-0.764957070350647,-0.9002444744110107,0.0,0.0,0.0,0.0,-0.03276459500193596,-0.09685090184211731,0.048102885484695435,0.044588275253772736,0.10071626305580139,0.07324226200580597,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.04069000482559204,-0.01810973510146141,-2.8220656367317076e-10,1.0369486808776855
205,1.0250000000000001,0,0.3950859010219574,-0.012703457847237587,-0.03483381122350693,0.5521382093429565,0.4715985059738159,-0.9638727307319641,-1.0485457181930542,0.0,0.0,0.0,0.0,-0.011415861546993256,-0.09685087949037552,0.06602874398231506,0.07862961292266846,0.1007162407040596,0.08666335046291351,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.03255200386047363,-0.002775568515062332,-1.4843156703747695e-09,1.020017147064209
206,1.03,0,0.4349943697452545,0.006765513215214014,-0.02636062726378441,0.6028621196746826,0.5030108690261841,-1.0776546001434326,-1.103522539138794,0.0,0.0,0.0,0.0,0.004061512649059296,-0.09685087949037552,0.049160197377204895,0.0845775231719017,0.10071626305580139,0.057522743940353394,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.024414002895355228,0.014279095456004143,-1.1233575181179845e-09,0.980034589767456
207,1.035,0,0.45624983310699463,0.019560085609555244,-0.0027049665804952383,0.6224648356437683,0.5144772529602051,-1.1552616357803345,-1.1225097179412842,0.0,0.0,0.0,0.0,0.003275953233242035,-0.0968509167432785,0.044915571808815,0.0673573762178421,0.100716233253479,0.03885994851589203,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.016276001930236816,0.020331036299467087,-1.1527866161653577e-10,0.9586814641952515
208,1.0399999999999998,0,0.45952320098876953,0.016092391684651375,-0.004280338995158672,0.6278912425041199,0.5193191170692444,-1.1688464879989624,-1.1300162076950073,0.0,0.0,0.0,0.0,0.002896815538406372,-0.09685088694095612,0.04469993710517883,0.06500609964132309,0.100716233253479,0.03728534281253815,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.008138000965118412,0.017312491312623024,-1.8243034860532248e-10,0.9554097056388855
209,1.0449999999999997,0,0.4499611556529999,0.005388516467064619,-0.02449118159711361,0.6609929203987122,0.5091891884803772,-1.1513046026229858,-1.0650588274002075,0.0,0.0,0.0,0.0,-0.013177074491977692,-0.09685090184211731,0.05090835690498352,0.06297681480646133,0.100716233253479,0.03274478018283844,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,0.0,0.012369329109787941,-1.043705122327765e-09,0.9650543928146362
210,1.0499999999999996,0,0.44350793957710266,-0.0071042622439563274,-0.04222773015499115,0.6740456223487854,0.5051723122596741,-1.1420437097549438,-1.0325167179107666,0.0,0.0,0.0,0.0,-0.016982056200504303,-0.0968509092926979,0.055568814277648926,0.06333667039871216,0.1007162481546402,0.032948628067970276,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,0.004929852671921253,-1.7992156653434677e-09,0.971676230430603
211,1.0549999999999995,0,0.4425608813762665,-0.019999999552965164,-0.05394155904650688,0.6780942678451538,0.5030722618103027,-1.1386555433273315,-1.023783802986145,0.0,0.0,0.0,0.0,-0.01992429792881012,-0.09685090184211731,0.05586478114128113,0.06314661353826523,0.10071626305580139,0.03288240730762482,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.004642516374588013,-2.297885881574757e-09,0.9727840423583984
212,1.0599999999999994,0,0.44264474511146545,-0.019999999552965164,-0.0532507449388504,0.6803346276283264,0.5020090937614441,-1.1373249292373657,-1.0239711999893188,0.0,0.0,0.0,0.0,-0.02281416952610016,-0.0968509092926979,0.055565789341926575,0.06314961612224579,0.10071621835231781,0.03284482657909393,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.004828388802707195,-2.2684789602323008e-09,0.9726895093917847
213,1.0649999999999993,0,0.4110119342803955,-0.015347483567893505,-0.025448746979236603,0.6504906415939331,0.3808704912662506,-1.1414616107940674,-0.863160252571106,0.0,0.0,0.0,0.0,-0.029071182012557983,-0.09685089439153671,0.08746400475502014,0.06406550109386444,0.1007162481546402,0.03420895338058472,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.008093766868114471,-1.0845051523489246e-09,1.0040103197097778
214,1.0699999999999992,0,0.3978920578956604,-0.019982554018497467,-0.03103110007941723,0.6380549669265747,0.33741748332977295,-1.1432456970214844,-0.7827785611152649,0.0,0.0,0.0,0.0,-0.017611712217330933,-0.0968509167432785,0.10068979859352112,0.06923947483301163,0.1007162556052208,0.0345948189496994,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.011138120666146278,-1.322330467345978e-09,1.017175316810608
215,1.074999999999999,0,0.39413100481033325,-0.019999999552965164,-0.02853643149137497,0.6337308287620544,0.3211774230003357,-1.1438372135162354,-0.7592305541038513,0.0,0.0,0.0,0.0,-0.01737557351589203,-0.09685090184211731,0.10452084243297577,0.06957373023033142,0.1007162481546402,0.03476497530937195,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.011867605149745941,-1.2160583651166235e-09,1.0209152698516846
216,1.079999999999999,0,0.39326420426368713,-0.019999999552965164,-0.02641192078590393,0.6323469281196594,0.3146582841873169,-1.1440117359161377,-0.7532781958580017,0.0,0.0,0.0,0.0,-0.01889275759458542,-0.0968509092926979,0.1054053008556366,0.0696273222565651,0.1007162407040596,0.03479136526584625,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.012473072856664658,-1.1255438803203788e-09,1.0217652320861816
217,1.0849999999999989,0,0.3930308222770691,-0.019999999552965164,-0.02546933852136135,0.6318513751029968,0.31224215030670166,-1.1440712213516235,-0.7515573501586914,0.0,0.0,0.0,0.0,-0.0196552574634552,-0.0968509092926979,0.10564503073692322,0.06963607668876648,0.10071626305580139,0.034795135259628296,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.012741622515022755,-1.0853830056944958e-09,1.021991491317749
218,1.0899999999999987,0,0.3929448127746582,-0.019999999552965164,-0.02515258640050888,0.6316486597061157,0.31140199303627014,-1.1440956592559814,-0.7509241700172424,0.0,0.0,0.0,0.0,-0.019884757697582245,-0.0968509167432785,0.10573385655879974,0.06963972002267838,0.1007162481546402,0.03479611873626709,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.01283186860382557,-1.071883692915776e-09,1.0220754146575928
219,1.0949999999999986,0,0.39290851354599,-0.019999999552965164,-0.025057051330804825,0.6315645575523376,0.31111738085746765,-1.1441059112548828,-0.7506725192070007,0.0,0.0,0.0,0.0,-0.01993642747402191,-0.09685090184211731,0.10577158629894257,0.06964188814163208,0.10071626305580139,0.034797728061676025,-0.03276493772864342,-0.09685087949037552,0.04810260236263275,0.04458795115351677,0.10071626305580139,-0.03,-0.01285906508564949,-1.0678147255305248e-09,1.0221110582351685
220,1.0999999999999985,0,0.39289459586143494,-0.019999999552965164,-0.02502770721912384,0.6315312385559082,0.3110191226005554,-1.1441088914871216,-0.7505747675895691,0.0,0.0,0.0,0.0,-0.019947506487369537,-0.09685089439153671,0.10578599572181702,0.0696430653333664,0.10071627795696259,0.03479814529418945,-0.031248928884728036,-0.09685087949037552,0.04817500208850592,0.04458795115351677,0.10071626305580139,-0.03,-0.012867389246821404,-1.0665698324530126e-09,1.022125005722046
221,1.1049999999999984,0,0.39288970828056335,-0.019999999552965164,-0.025017473846673965,0.6315181851387024,0.3109850287437439,-1.144110083580017,-0.7505406141281128,0.0,0.0,0.0,0.0,-0.01994992047548294,-0.0968509241938591,0.10579073429107666,0.06964381784200668,0.10071626305580139,0.03479793667793274,-0.02518489350906657,-0.09685087949037552,0.0498509787214848,0.04458795115351677,0.10071626305580139,-0.03,-0.012870270758867264,-1.066139287964063e-09,1.0221296548843384
222,1.1099999999999983,0,0.3928878903388977,-0.019999999552965164,-0.025013677775859833,0.6315135955810547,0.3109724223613739,-1.1441112756729126,-0.7505290508270264,0.0,0.0,0.0,0.0,-0.01995096355676651,-0.09685090184211731,0.10579271614551544,0.06964366137981415,0.10071627795696259,0.034797996282577515,-0.019120858133405076,-0.09685087949037552,0.05356770337226739,0.04458795115351677,0.10071626305580139,-0.03,-0.012871439568698406,-1.0659639837484747e-09,1.0221314430236816
223,1.1149999999999982,0,0.392887145280838,-0.019999999552965164,-0.02501186728477478,0.6315114498138428,0.3109685480594635,-1.144112467765808,-0.7505260109901428,0.0,0.0,0.0,0.0,-0.019951075315475464,-0.09685089439153671,0.10579368472099304,0.06964381039142609,0.1007162407040596,0.03479844331741333,-0.013056822757743582,-0.09685087949037552,0.059088567575021386,0.04458795115351677,0.10071626305580139,-0.03,-0.012871863320469856,-1.0659000349022563e-09,1.022132158279419
224,1.119999999999998,0,0.39288726449012756,-0.019999999552965164,-0.02501116879284382,0.6315105557441711,0.31096693873405457,-1.1441134214401245,-0.7505251169204712,0.0,0.0,0.0,0.0,-0.019950754940509796,-0.09685089439153671,0.10579389333724976,0.06964357197284698,0.1007162407040596,0.03479821979999542,-0.0069927873820820885,-0.09685087949037552,0.06617696286391445,0.04458795115351677,0.10071626305580139,-0.03,-0.012872083112597466,-1.0658681715014495e-09,1.022132158279419
225,1.124999999999998,0,0.3929452896118164,-0.019999999552965164,-0.02483663149178028,0.6305031180381775,0.3108442723751068,-1.1733213663101196,-0.7508358955383301,0.0,0.0,0.0,0.0,-0.008815653622150421,-0.0968509092926979,0.11229062080383301,0.06963511556386948,0.1007162481546402,0.03479376435279846,-0.0009287520064205981,-0.09685087949037552,0.07459628077311428,0.04458795115351677,0.10071626305580139,-0.03,-0.012921806424856186,-1.0584324527940225e-09,1.0220729112625122
226,1.129999999999998,0,0.392855167388916,-0.019999999552965164,-0.025122150778770447,0.6299975514411926,0.31105828285217285,-1.184171438217163,-0.7503553628921509,0.0,0.0,0.0,0.0,-0.004222869873046875,-0.0968509167432785,0.11490477621555328,0.0696491003036499,0.1007162407040596,0.0348006933927536,0.005135283369240871,-0.09685087949037552,0.08410991283678854,0.04458795115351677,0.10071626305580139,-0.03,-0.01284045074135065,-1.0705912822928099e-09,1.0221649408340454
227,1.1349999999999978,0,0.392855703830719,-0.019999999552965164,-0.02511303685605526,0.6298683285713196,0.3110451400279999,-1.1881657838821411,-0.7503572106361389,0.0,0.0,0.0,0.0,-0.0027155056595802307,-0.09685090184211731,0.11584353446960449,0.06964854896068573,0.10071627795696259,0.034800902009010315,0.011199318744902362,-0.09685087949037552,0.09448125058910495,0.04458795115351677,0.10071626305580139,-0.03,-0.012843041680753231,-1.0702080333047093e-09,1.0221645832061768
228,1.1399999999999977,0,0.39287474751472473,-0.019999999552965164,-0.025050994008779526,0.6298448443412781,0.3109957277774811,-1.1896358728408813,-0.7504574656486511,0.0,0.0,0.0,0.0,-0.0022484809160232544,-0.09685090184211731,0.11617009341716766,0.06964600086212158,0.10071627795696259,0.03479893505573273,0.01726335412056386,-0.09685087949037552,0.10547368556423119,0.04458795115351677,0.10071626305580139,-0.03,-0.012860748916864395,-1.0675594852571635e-09,1.0221447944641113
229,1.1449999999999976,0,0.3927993178367615,-0.019999999552965164,-0.02529464103281498,0.6544203758239746,0.31119081377983093,-1.2760586738586426,-0.7500655651092529,0.0,0.0,0.0,0.0,0.011499069631099701,-0.09685090184211731,0.13732057809829712,0.06965574622154236,0.10071622580289841,0.034806132316589355,0.02332738949622535,-0.09685087949037552,0.11685060929633495,0.04458795115351677,0.10071626305580139,-0.03,-0.012790924869477749,-1.0779467318755565e-09,1.0222218036651611
230,1.1499999999999975,0,0.39292454719543457,-0.019999999552965164,-0.024805482476949692,0.6638493537902832,0.31072941422462463,-1.30807626247406,-0.7507073283195496,0.0,0.0,0.0,0.0,0.015491507947444916,-0.09685088694095612,0.1453615427017212,0.0696353167295456,0.10071627050638199,0.03479546308517456,0.02939142487188682,-0.09685087949037552,0.12837541331958385,0.04458795115351677,0.10071626305580139,-0.03,-0.012930598109960556,-1.0571082897925521e-09,1.0220930576324463
231,1.1549999999999974,0,0.39292922616004944,-0.019999999552965164,-0.02481803297996521,0.6671860218048096,0.31076160073280334,-1.319898247718811,-0.7507328987121582,0.0,0.0,0.0,0.0,0.017258353531360626,-0.0968509167432785,0.14843270182609558,0.06963585317134857,0.1007162481546402,0.03479447960853577,0.03545546024754831,-0.09685087949037552,0.13981148916814568,0.04458795115351677,0.10071626305580139,-0.03,-0.012927105650305748,-1.057634646528527e-09,1.0220887660980225
232,1.1599999999999973,0,0.3929051458835602,-0.019999999552965164,-0.024919234216213226,0.6683598756790161,0.3108639419078827,-1.3242641687393188,-0.750613272190094,0.0,0.0,0.0,0.0,0.018056683242321014,-0.09685088694095612,0.1496049016714096,0.06963975727558136,0.1007162407040596,0.034796714782714844,0.04151949562320981,-0.09685087949037552,0.1509222283761881,0.04458795115351677,0.10071626305580139,-0.03,-0.012898306362330914,-1.0619429779978873e-09,1.02211332321167
