step,sim_time,env_id,prismz,prismx,RevoluteJoint,q1_left,q1_right,q2_left,q2_right,act_q1_left,act_q2_left,act_q1_right,act_q2_right,foot_l_x,foot_l_y,foot_l_z,foot_r_x,foot_r_y,foot_r_z,com_x,com_y,com_z
67,0.3350000000000002,0,0.32802021503448486,0.06378922611474991,0.0523686483502388,-0.15996937453746796,-0.16163013875484467,0.31353166699409485,0.30223870277404785,-0.03694051131606102,-0.19531457126140594,-14.611559867858887,12.290270805358887,-0.006257927045226097,-0.09685081988573074,0.04971970617771149,-0.00015209242701530457,0.10071635246276855,0.048694223165512085,0.04886731505393982,2.2309394331898602e-09,1.0873007774353027
68,0.3400000000000002,0,0.3280203342437744,0.06378917396068573,0.0523686483502388,-0.1599695384502411,-0.16163012385368347,0.31353166699409485,0.3022386431694031,-0.04172443971037865,-0.20429496467113495,-14.73764705657959,12.942401885986328,-0.006257979199290276,-0.09685081988573074,0.04971970617771149,-0.00015245378017425537,0.10071633756160736,0.04869411885738373,0.04886726289987564,2.2309394331898602e-09,1.0873007774353027
69,0.3450000000000002,0,0.3280203342437744,0.0637892559170723,0.0523686483502388,-0.15996946394443512,-0.16163018345832825,0.31353169679641724,0.30223867297172546,-0.04172443971037865,-0.20429496467113495,-14.73764705657959,12.942401885986328,-0.006258053705096245,-0.09685079753398895,0.049719735980033875,-0.00015206262469291687,0.10071635246276855,0.048694223165512085,0.04886734485626221,2.2309394331898602e-09,1.0873007774353027
70,0.3500000000000002,0,0.32802021503448486,0.06378937512636185,0.0523686520755291,-0.159969300031662,-0.16163019835948944,0.31353193521499634,0.30223867297172546,-0.04172443971037865,-0.20429496467113495,-14.73764705657959,12.942401885986328,-0.006257934495806694,-0.09685079753398895,0.049719735980033875,-0.0001519434154033661,0.10071635246276855,0.048694223165512085,0.04886746406555176,2.2309394331898602e-09,1.0873007774353027
71,0.3550000000000002,0,0.3280203640460968,0.06378929316997528,0.0523686483502388,-0.15996934473514557,-0.16163021326065063,0.31353193521499634,0.30223870277404785,-0.04172443971037865,-0.20429496467113495,-14.73764705657959,12.942401885986328,-0.00625801645219326,-0.09685079753398895,0.049719735980033875,-0.00015202537178993225,0.10071635246276855,0.048694223165512085,0.04886738210916519,2.2309394331898602e-09,1.0873007774353027
72,0.3600000000000002,0,0.3280204236507416,0.06378922611474991,0.05236860737204552,-0.15996932983398438,-0.16163010895252228,0.3135317265987396,0.30223867297172546,-0.04078220948576927,-0.21656201779842377,-15.148598670959473,12.671551704406738,-0.0062580835074186325,-0.09685079753398895,0.04971949756145477,-0.0001524016261100769,0.10071633756160736,0.048693880438804626,0.04886731505393982,2.2309394331898602e-09,1.0873005390167236
73,0.3650000000000002,0,0.32802027463912964,0.06378922611474991,0.0523686558008194,-0.15996937453746796,-0.16163013875484467,0.31353166699409485,0.30223870277404785,-0.04078220948576927,-0.21656201779842377,-15.148598670959473,12.671551704406738,-0.006257927045226097,-0.09685081988573074,0.04971970617771149,-0.00015209242701530457,0.10071635246276855,0.048694223165512085,0.04886731505393982,2.2309394331898602e-09,1.0873007774353027
74,0.3700000000000002,0,0.3280201852321625,0.0637892410159111,0.05236869677901268,-0.1599695384502411,-0.16163010895252228,0.3135316073894501,0.3022386431694031,-0.04078220948576927,-0.21656201779842377,-15.148598670959473,12.671551704406738,-0.006257912144064903,-0.09685081988573074,0.04971994459629059,-0.00015238672494888306,0.10071633756160736,0.04869435727596283,0.04886732995510101,2.2309394331898602e-09,1.0873010158538818
75,0.3750000000000002,0,0.32802021503448486,0.0637892559170723,0.0523686520755291,-0.15996932983398438,-0.16163016855716705,0.31353163719177246,0.3022386133670807,-0.04078220948576927,-0.21656201779842377,-15.148598670959473,12.671551704406738,-0.006257897242903709,-0.09685081988573074,0.04971970617771149,-0.00015206262469291687,0.10071635246276855,0.048694223165512085,0.04886734485626221,2.2309394331898602e-09,1.0873007774353027
76,0.3800000000000002,0,0.3280203938484192,0.06378920376300812,0.0523686558008194,-0.1599694788455963,-0.16163010895252228,0.31353166699409485,0.3022386431694031,-0.042131152004003525,-0.23164597153663635,-15.795109748840332,11.440232276916504,-0.006257949396967888,-0.09685081988573074,0.04971970617771149,-0.00015242397785186768,0.10071633756160736,0.04869411885738373,0.04886729270219803,2.2309394331898602e-09,1.0873007774353027
77,0.38500000000000023,0,0.3280201852321625,0.0637892633676529,0.05236869677901268,-0.15996944904327393,-0.16163010895252228,0.3135316073894501,0.3022386133670807,-0.042131152004003525,-0.23164597153663635,-15.795109748840332,11.440232276916504,-0.0062578897923231125,-0.09685081988573074,0.04971994459629059,-0.00015236437320709229,0.10071633756160736,0.04869435727596283,0.048867352306842804,2.2309394331898602e-09,1.0873010158538818
78,0.39000000000000024,0,0.32802048325538635,0.06378915160894394,0.05236859619617462,-0.15996935963630676,-0.16163009405136108,0.3135317862033844,0.3022385835647583,-0.042131152004003525,-0.23164597153663635,-15.795109748840332,11.440232276916504,-0.006258158013224602,-0.09685079753398895,0.04971949756145477,-0.00015247613191604614,0.10071633756160736,0.048693880438804626,0.04886724054813385,2.2309394331898602e-09,1.0873005390167236
79,0.39500000000000024,0,0.3280203640460968,0.06378918141126633,0.0523686483502388,-0.1599695384502411,-0.16163010895252228,0.3135316073894501,0.3022385835647583,-0.042131152004003525,-0.23164597153663635,-15.795109748840332,11.440232276916504,-0.006257971748709679,-0.09685081988573074,0.04971970617771149,-0.00015244632959365845,0.10071633756160736,0.04869411885738373,0.04886727035045624,2.2309394331898602e-09,1.0873007774353027
80,0.40000000000000024,0,0.3280203938484192,0.06378922611474991,0.0523686520755291,-0.15996943414211273,-0.16163015365600586,0.31353166699409485,0.3022386431694031,-0.04170330986380577,-0.23802359402179718,-16.704486846923828,9.272218704223633,-0.006257927045226097,-0.09685081988573074,0.04971970617771149,-0.00015209242701530457,0.10071635246276855,0.048694223165512085,0.04886731505393982,2.2309394331898602e-09,1.0873007774353027
81,0.40500000000000025,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.15996931493282318,-0.16163019835948944,0.31353169679641724,0.3022386431694031,-0.04170330986380577,-0.23802359402179718,-16.704486846923828,9.272218704223633,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
82,0.41000000000000025,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.04170330986380577,-0.23802359402179718,-16.704486846923828,9.272218704223633,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
83,0.41500000000000026,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.04170330986380577,-0.23802359402179718,-16.704486846923828,9.272218704223633,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
84,0.42000000000000026,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.04071914777159691,-0.23353193700313568,-18.19318962097168,5.660080432891846,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
85,0.42500000000000027,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.04071914777159691,-0.23353193700313568,-18.19318962097168,5.660080432891846,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
86,0.43000000000000027,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.04071914777159691,-0.23353193700313568,-18.19318962097168,5.660080432891846,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
87,0.4350000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.04071914777159691,-0.23353193700313568,-18.19318962097168,5.660080432891846,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
88,0.4400000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.023536648601293564,-0.19065411388874054,-19.202625274658203,-0.8851926326751709,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
89,0.4450000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.023536648601293564,-0.19065411388874054,-19.202625274658203,-0.8851926326751709,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
90,0.4500000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.023536648601293564,-0.19065411388874054,-19.202625274658203,-0.8851926326751709,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
91,0.4550000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.023536648601293564,-0.19065411388874054,-19.202625274658203,-0.8851926326751709,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
92,0.4600000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.0015717698261141777,-0.0757150948047638,-16.239768981933594,-8.560098648071289,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
93,0.4650000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.0015717698261141777,-0.0757150948047638,-16.239768981933594,-8.560098648071289,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
94,0.4700000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.0015717698261141777,-0.0757150948047638,-16.239768981933594,-8.560098648071289,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
95,0.4750000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.0015717698261141777,-0.0757150948047638,-16.239768981933594,-8.560098648071289,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
96,0.4800000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.009610655717551708,0.12009257078170776,-6.1255340576171875,-14.856119155883789,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
97,0.4850000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.009610655717551708,0.12009257078170776,-6.1255340576171875,-14.856119155883789,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
98,0.4900000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.009610655717551708,0.12009257078170776,-6.1255340576171875,-14.856119155883789,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
99,0.49500000000000033,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.009610655717551708,0.12009257078170776,-6.1255340576171875,-14.856119155883789,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
100,0.5000000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.1832599639892578,0.06153719127178192,6.2573628425598145,-17.725370407104492,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
101,0.5050000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.1832599639892578,0.06153719127178192,6.2573628425598145,-17.725370407104492,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
102,0.5100000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.1832599639892578,0.06153719127178192,6.2573628425598145,-17.725370407104492,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
103,0.5150000000000003,0,0.32802021503448486,0.0637892633676529,0.0523686520755291,-0.1599692702293396,-0.16163019835948944,0.313531756401062,0.3022386431694031,-0.1832599639892578,0.06153719127178192,6.2573628425598145,-17.725370407104492,-0.006258046254515648,-0.09685079753398895,0.049719735980033875,-0.00015205517411231995,0.10071635246276855,0.048694223165512085,0.048867352306842804,2.2309394331898602e-09,1.0873007774353027
